"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.46799,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.33212,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.20135,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.94004,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.58007,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.39708,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.37637,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.47302,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.58628,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.61709,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.63233,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.75692,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.85026,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",98.8595,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",98.89584,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",98.96313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.07575,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.3609,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.49888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.56329,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.63641,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.7756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.95564,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.96032,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.8036,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.55542,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.31337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.15801,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.22536,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.36895,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.47785,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.54892,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.43914,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.38033,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.34901,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.23312,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.24873,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.43929,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.66,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.84978,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.0109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.1426,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.3419,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.5331,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.7159,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9587,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.1081,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.2401,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.356,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.4049,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.4297,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.5339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.6097,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.5734,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5515,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6921,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.7608,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.6853,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.472,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.0926,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.8667,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6848,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.4658,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.2152,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.95168,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.74148,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.45336,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.20008,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.91733,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.6479,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.73187,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.88917,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.87541,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.80257,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.70565,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.61551,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.53248,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.51653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.75485,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.09994,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.32455,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.56284,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.83905,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.0759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.2499,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5094,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.738,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8658,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.7947,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.5792,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.2507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0946,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.085,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1636,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2191,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.2237,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.2246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1208,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2816,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4416,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4796,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.4044,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2236,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0193,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.74311,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.14343,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.50379,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.0248,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.78548,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.5903,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.51676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.60185,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.68439,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.76694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.67128,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.69571,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.98623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.18837,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.29745,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.16348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.78294,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.57144,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.46481,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.33101,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.52374,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.87562,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.09113,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.0731,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.01543,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.17456,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.52623,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.0689,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.64161,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0596,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3432,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.5927,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7511,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7705,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8087,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8244,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7081,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5596,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.5117,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5388,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.4783,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.4662,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5093,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6641,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.777,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.901,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.9477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0078,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0422,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0529,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0801,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0054,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7879,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5225,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3189,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.2735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.3344,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.4549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4853,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5932,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8468,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.1075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.2539,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4055,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5091,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.544,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5005,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4136,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4682,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6078,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6807,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6701,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6677,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6372,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6484,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.63,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.6048,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.5376,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4759,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.4661,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.4711,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.3757,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.2132,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6597,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.3294,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",100.0209,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.88136,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.79149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.78217,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.81617,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.85917,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.8611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.82106,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.80086,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.84165,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.89172,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.93521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.92664,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.77824,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.22984,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.47507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.26276,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.38564,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.5555,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.66575,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.72938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.81501,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.13742,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.52485,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.80568,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.0685,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5046,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.0217,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.3938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4995,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2886,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.5743,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.6657,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.7245,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.9513,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.5331,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.1295,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.7721,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.4972,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.2871,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.1343,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.041,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.96084,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.84058,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.64855,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.44299,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.30422,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.28035,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.26611,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.10434,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.67788,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.14891,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.74091,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.6231,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.67398,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.73854,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.71684,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.63886,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.56656,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.55205,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.59026,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.67853,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.82352,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",97.99811,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.17619,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.33797,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.47174,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.55367,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.55572,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.50531,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.4362,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.39182,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.44728,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.73934,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.39639,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.232,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",101.0194,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.5874,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.9646,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.1563,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.1131,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.8837,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.4648,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8361,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.1855,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.77358,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.81963,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.1496,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.5711,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.9644,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.2822,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.4772,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.5051,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.4505,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.4015,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.4059,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.423,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3807,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.221,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",101.004,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.8049,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.6671,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.5381,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3368,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.0117,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.67137,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.48609,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.60384,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.91185,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.28,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.6142,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.8488,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.886,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.633,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.2385,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.87696,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.6754,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.60725,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.64545,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.78236,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.94328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.0447,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.0287,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.95637,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.9072,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.93396,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.9949,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.0241,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.96762,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.85143,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.70145,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.52322,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.31548,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.05967,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.7391,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.40605,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.13519,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.98938,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.92338,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.89155,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.87569,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.87881,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.92517,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.04155,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.1951,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.34184,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.43789,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.45757,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.34871,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.06445,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.72334,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.4809,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.4577,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.56902,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.72115,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-12",97.8732,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.058,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.35311,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.81898,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.32684,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.6948,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1983-06",99.78208,
